seller_id,seller_click_days,seller_add_to_cart_days,seller_purchase_days,seller_add_to_favorite_days,seller_action_total_days,seller_purchase_day_rt
4393,173,0,104,32,176,0.5909090909090909
4394,176,32,162,182,185,0.8756756756756757
4395,176,5,134,155,185,0.7243243243243244
4396,67,3,21,45,67,0.31343283582089554
4397,150,0,53,58,161,0.32919254658385094
4398,173,3,102,91,178,0.5730337078651685
4399,115,3,40,34,119,0.33613445378151263
4400,144,0,68,25,150,0.4533333333333333
4401,55,0,48,32,57,0.8421052631578947
4402,175,3,38,129,181,0.20994475138121546
4403,77,3,50,48,77,0.6493506493506493
4404,176,18,144,185,185,0.7783783783783784
4405,106,4,8,42,107,0.07476635514018691
4406,158,3,51,39,163,0.3128834355828221
4407,170,2,28,64,175,0.16
4408,176,6,63,123,182,0.34615384615384615
4409,103,2,36,42,108,0.3333333333333333
4410,176,13,183,177,185,0.9891891891891892
4411,160,4,78,51,168,0.4642857142857143
4412,36,3,26,22,37,0.7027027027027027
4413,176,5,90,101,179,0.5027932960893855
4414,167,3,20,70,168,0.11904761904761904
4415,83,1,11,26,84,0.13095238095238096
4416,176,2,148,145,180,0.8222222222222222
4417,176,6,102,122,182,0.5604395604395604
4418,97,1,21,42,97,0.21649484536082475
4419,84,1,5,25,86,0.05813953488372093
4420,167,3,42,85,173,0.24277456647398843
4421,176,9,74,121,185,0.4
4422,176,13,74,155,185,0.4
4423,176,10,123,143,184,0.6684782608695652
4424,176,8,47,91,180,0.2611111111111111
4425,175,13,109,133,177,0.615819209039548
4426,176,7,78,144,184,0.42391304347826086
4427,176,30,177,184,185,0.9567567567567568
4428,88,0,17,29,90,0.18888888888888888
4429,144,0,17,43,149,0.11409395973154363
4430,172,1,76,65,177,0.4293785310734463
4431,176,5,27,84,184,0.14673913043478262
4432,176,7,51,171,184,0.27717391304347827
4433,157,5,96,47,166,0.5783132530120482
4434,176,23,164,184,185,0.8864864864864865
4435,146,1,20,52,151,0.13245033112582782
4436,170,5,83,112,177,0.4689265536723164
4437,172,5,71,109,176,0.4034090909090909
4438,175,14,89,162,184,0.483695652173913
4439,173,1,90,91,177,0.5084745762711864
4440,170,11,81,98,176,0.4602272727272727
4441,161,3,40,45,165,0.24242424242424243
4442,144,4,67,55,148,0.4527027027027027
4443,29,3,4,26,30,0.13333333333333333
4444,176,11,84,97,182,0.46153846153846156
4445,146,2,47,39,147,0.3197278911564626
4446,175,5,143,95,184,0.7771739130434783
4447,142,0,46,34,146,0.3150684931506849
4448,64,2,25,28,65,0.38461538461538464
4449,6,0,5,3,6,0.8333333333333334
4450,169,9,94,92,175,0.5371428571428571
4451,176,10,138,130,184,0.75
4452,173,2,38,59,174,0.21839080459770116
4453,41,20,95,115,120,0.7916666666666666
4454,174,5,57,87,180,0.31666666666666665
4455,176,5,165,139,185,0.8918918918918919
4456,176,4,70,112,181,0.3867403314917127
4457,77,0,24,27,80,0.3
4458,161,3,56,71,167,0.33532934131736525
4459,176,6,100,106,183,0.546448087431694
4460,176,4,38,142,185,0.20540540540540542
4461,176,7,63,90,185,0.34054054054054056
4462,89,1,60,45,89,0.6741573033707865
4463,176,10,92,127,184,0.5
4464,174,7,49,122,183,0.2677595628415301
4465,154,8,79,88,159,0.4968553459119497
4466,174,5,118,76,181,0.6519337016574586
4467,176,17,135,163,185,0.7297297297297297
4468,139,4,19,49,144,0.13194444444444445
4469,172,4,40,115,174,0.22988505747126436
4470,176,1,85,69,183,0.4644808743169399
4471,170,1,85,95,174,0.4885057471264368
4472,173,12,81,94,182,0.44505494505494503
4473,124,0,25,33,125,0.2
4474,35,4,24,29,36,0.6666666666666666
4475,176,12,123,176,184,0.6684782608695652
4476,176,15,160,158,185,0.8648648648648649
4477,71,3,36,32,72,0.5
4478,161,1,74,59,166,0.4457831325301205
4479,174,2,124,61,179,0.6927374301675978
4480,176,11,150,154,185,0.8108108108108109
4481,138,9,61,78,138,0.4420289855072464
4482,133,0,36,22,135,0.26666666666666666
4483,71,8,65,65,73,0.8904109589041096
4484,143,1,26,43,148,0.17567567567567569
4485,173,3,53,57,175,0.3028571428571429
4486,91,2,54,38,94,0.574468085106383
4487,117,0,62,30,117,0.5299145299145299
4488,159,1,47,53,162,0.29012345679012347
4489,172,4,58,121,177,0.327683615819209
4490,87,6,64,65,87,0.735632183908046
4491,175,9,125,115,181,0.6906077348066298
4492,175,9,71,134,184,0.3858695652173913
4493,173,5,16,69,178,0.0898876404494382
4494,172,7,112,84,174,0.6436781609195402
4495,165,3,61,69,169,0.3609467455621302
4496,167,3,116,112,178,0.651685393258427
4497,168,4,76,147,180,0.4222222222222222
4498,175,5,42,104,181,0.23204419889502761
4499,176,14,152,162,185,0.8216216216216217
4500,174,6,159,105,183,0.8688524590163934
4501,176,8,76,94,183,0.41530054644808745
4502,169,8,93,100,175,0.5314285714285715
4503,138,3,98,74,139,0.7050359712230215
4504,168,12,56,124,170,0.32941176470588235
4505,176,8,102,145,183,0.5573770491803278
4506,161,6,53,57,163,0.32515337423312884
4507,160,4,51,74,166,0.3072289156626506
4508,176,9,149,122,184,0.8097826086956522
4509,176,15,142,182,185,0.7675675675675676
4510,162,3,48,28,165,0.2909090909090909
4511,146,5,29,83,146,0.19863013698630136
4512,171,5,46,79,176,0.26136363636363635
4513,125,2,15,20,127,0.11811023622047244
4514,176,1,109,144,185,0.5891891891891892
4515,174,8,94,124,183,0.5136612021857924
4516,85,4,57,76,85,0.6705882352941176
4517,141,3,38,62,143,0.26573426573426573
4518,60,2,22,16,61,0.36065573770491804
4519,173,3,33,50,174,0.1896551724137931
4520,176,15,100,174,185,0.5405405405405406
4521,176,2,81,108,185,0.43783783783783786
4522,176,11,89,176,185,0.4810810810810811
4523,110,6,90,84,110,0.8181818181818182
4524,175,6,71,115,184,0.3858695652173913
4525,176,12,115,130,185,0.6216216216216216
4526,165,1,111,46,176,0.6306818181818182
4527,126,7,32,54,132,0.24242424242424243
4528,176,17,74,170,185,0.4
4529,175,5,44,138,182,0.24175824175824176
4530,162,1,76,67,164,0.4634146341463415
4531,163,2,36,73,165,0.21818181818181817
4532,176,6,169,130,185,0.9135135135135135
4533,176,9,160,150,184,0.8695652173913043
4534,176,12,175,154,185,0.9459459459459459
4535,164,2,36,63,172,0.20930232558139536
4536,176,15,180,178,185,0.972972972972973
4537,160,1,68,42,168,0.40476190476190477
4538,176,46,185,185,185,1.0
4539,116,4,55,78,118,0.4661016949152542
4540,176,6,184,163,185,0.9945945945945946
4541,152,4,36,53,155,0.23225806451612904
4542,176,19,125,175,185,0.6756756756756757
4543,176,26,154,185,185,0.8324324324324325
4544,138,6,21,72,144,0.14583333333333334
4545,176,13,101,165,185,0.5459459459459459
4546,176,15,69,135,180,0.38333333333333336
4547,176,11,83,113,184,0.45108695652173914
4548,98,8,31,50,99,0.31313131313131315
4549,176,3,143,112,184,0.7771739130434783
4550,175,4,67,145,180,0.37222222222222223
4551,175,6,146,109,184,0.7934782608695652
4552,175,5,94,107,181,0.5193370165745856
4553,86,3,45,50,86,0.5232558139534884
4554,176,17,77,109,183,0.4207650273224044
4555,176,8,125,149,185,0.6756756756756757
4556,86,2,46,60,87,0.5287356321839081
4557,174,18,90,135,179,0.5027932960893855
4558,176,6,163,127,184,0.8858695652173914
4559,161,5,83,74,168,0.49404761904761907
4560,170,2,80,102,180,0.4444444444444444
4561,173,3,61,82,178,0.34269662921348315
4562,176,5,119,106,184,0.6467391304347826
4563,105,3,31,34,108,0.28703703703703703
4564,176,10,107,135,185,0.5783783783783784
4565,175,8,84,82,181,0.46408839779005523
4566,176,31,176,185,185,0.9513513513513514
4567,176,20,136,183,185,0.7351351351351352
4568,176,12,107,134,185,0.5783783783783784
4569,153,3,88,65,153,0.5751633986928104
4570,176,5,47,110,177,0.2655367231638418
4571,153,9,44,63,161,0.2732919254658385
4572,171,2,63,78,172,0.36627906976744184
4573,169,5,90,79,177,0.5084745762711864
4574,134,0,23,41,136,0.16911764705882354
4575,152,4,59,50,161,0.36645962732919257
4576,174,3,22,88,181,0.12154696132596685
4577,171,2,119,79,172,0.6918604651162791
4578,176,8,53,122,184,0.28804347826086957
4579,24,3,5,6,24,0.20833333333333334
4580,176,6,122,98,184,0.6630434782608695
4581,165,3,48,82,172,0.27906976744186046
4582,161,9,64,71,166,0.3855421686746988
4583,174,8,134,110,177,0.7570621468926554
4584,176,10,116,120,185,0.6270270270270271
4585,176,17,165,143,185,0.8918918918918919
4586,120,0,46,30,128,0.359375
4587,156,3,34,52,164,0.2073170731707317
4588,142,3,76,37,152,0.5
4589,176,10,174,137,185,0.9405405405405406
4590,169,3,64,97,177,0.3615819209039548
4591,106,2,71,49,106,0.6698113207547169
4592,144,2,56,36,148,0.3783783783783784
4593,176,8,98,123,181,0.5414364640883977
4594,176,14,127,143,185,0.6864864864864865
4595,62,1,23,15,64,0.359375
4596,107,5,32,18,113,0.2831858407079646
4597,176,10,107,162,183,0.5846994535519126
4598,154,4,62,68,162,0.38271604938271603
4599,176,7,180,162,185,0.972972972972973
4600,176,7,167,121,185,0.9027027027027027
4601,40,1,13,16,41,0.3170731707317073
4602,176,7,63,132,181,0.34806629834254144
4603,141,3,22,35,145,0.15172413793103448
4604,90,0,22,5,94,0.23404255319148937
4605,176,36,185,185,185,1.0
4606,176,4,96,143,182,0.5274725274725275
4607,124,12,35,80,124,0.28225806451612906
4608,78,6,30,47,78,0.38461538461538464
4609,138,2,17,36,141,0.12056737588652482
4610,57,2,7,19,61,0.11475409836065574
4611,174,3,134,106,183,0.73224043715847
4612,49,2,24,21,49,0.4897959183673469
4613,171,7,34,112,182,0.18681318681318682
4614,171,3,89,92,181,0.49171270718232046
4615,176,17,163,174,185,0.8810810810810811
4616,175,6,103,138,181,0.569060773480663
4617,164,1,42,71,168,0.25
4618,148,12,41,113,159,0.2578616352201258
4619,174,2,131,68,182,0.7197802197802198
4620,162,3,40,56,167,0.23952095808383234
4621,60,0,12,10,61,0.19672131147540983
4622,176,13,175,165,185,0.9459459459459459
4623,130,2,50,58,139,0.3597122302158273
4624,134,1,24,46,137,0.17518248175182483
4625,170,8,127,78,176,0.7215909090909091
4626,50,2,44,32,50,0.88
4627,72,2,27,32,72,0.375
4628,171,3,94,76,179,0.5251396648044693
4629,176,6,114,132,183,0.6229508196721312
4630,174,5,108,65,180,0.6
4631,176,8,102,149,185,0.5513513513513514
4632,155,8,75,103,156,0.4807692307692308
4633,170,1,121,77,178,0.6797752808988764
4634,106,1,39,26,115,0.3391304347826087
4635,176,6,77,115,182,0.4230769230769231
4636,173,6,63,76,177,0.3559322033898305
4637,151,2,15,62,158,0.0949367088607595
4638,94,6,63,39,94,0.6702127659574468
4639,96,2,12,15,100,0.12
4640,176,11,130,157,185,0.7027027027027027
4641,143,2,65,88,153,0.42483660130718953
4642,167,2,125,93,177,0.7062146892655368
4643,176,7,145,122,185,0.7837837837837838
4644,176,28,185,177,185,1.0
4645,145,14,95,82,152,0.625
4646,173,4,81,85,181,0.44751381215469616
4647,54,2,43,41,54,0.7962962962962963
4648,177,12,134,133,182,0.7362637362637363
4649,176,5,140,90,184,0.7608695652173914
4650,176,10,180,162,185,0.972972972972973
4651,173,12,153,148,183,0.8360655737704918
4652,96,1,34,33,101,0.33663366336633666
4653,79,4,58,60,80,0.725
4654,35,2,22,22,35,0.6285714285714286
4655,176,6,71,164,185,0.3837837837837838
4656,165,6,85,79,170,0.5
4657,176,10,130,140,184,0.7065217391304348
4658,176,19,177,172,185,0.9567567567567568
4659,176,20,135,170,183,0.7377049180327869
4660,175,3,44,138,181,0.2430939226519337
4661,173,5,74,79,180,0.4111111111111111
4662,168,5,57,76,175,0.32571428571428573
4663,176,4,118,141,183,0.644808743169399
4664,20,3,2,12,22,0.09090909090909091
4665,126,3,39,58,127,0.30708661417322836
4666,176,14,115,135,183,0.6284153005464481
4667,176,11,133,171,184,0.7228260869565217
4668,172,9,78,134,182,0.42857142857142855
4669,165,5,49,90,174,0.28160919540229884
4670,171,1,39,70,175,0.22285714285714286
4671,133,1,28,17,135,0.2074074074074074
4672,171,2,43,132,171,0.25146198830409355
4673,176,4,156,86,184,0.8478260869565217
4674,94,6,24,52,94,0.2553191489361702
4675,163,6,42,67,169,0.2485207100591716
4676,136,3,13,45,140,0.09285714285714286
4677,175,2,136,85,183,0.7431693989071039
4678,176,1,152,117,181,0.8397790055248618
4679,43,0,16,19,43,0.37209302325581395
4680,176,23,173,177,185,0.9351351351351351
4681,176,4,31,98,180,0.17222222222222222
4682,168,5,91,88,173,0.5260115606936416
4683,176,10,111,177,185,0.6
4684,122,6,98,93,122,0.8032786885245902
4685,176,9,157,138,185,0.8486486486486486
4686,176,20,126,150,184,0.6847826086956522
4687,142,11,85,76,144,0.5902777777777778
4688,176,37,184,185,185,0.9945945945945946
4689,168,3,46,81,177,0.2598870056497175
4690,140,1,54,26,148,0.36486486486486486
4691,108,2,26,30,112,0.23214285714285715
4692,146,3,25,63,151,0.16556291390728478
4693,176,3,110,173,184,0.5978260869565217
4694,174,6,128,124,185,0.6918918918918919
4695,142,15,87,83,145,0.6
4696,176,8,151,108,185,0.8162162162162162
4697,166,2,82,77,174,0.47126436781609193
4698,129,4,62,41,134,0.4626865671641791
4699,155,4,50,43,159,0.31446540880503143
4700,176,17,182,185,185,0.9837837837837838
4701,171,3,41,105,178,0.2303370786516854
4702,176,7,98,127,185,0.5297297297297298
4703,176,18,157,182,185,0.8486486486486486
4704,172,1,121,104,179,0.6759776536312849
4705,176,15,173,156,185,0.9351351351351351
4706,130,2,21,39,136,0.15441176470588236
4707,176,6,150,129,183,0.819672131147541
4708,176,24,162,169,185,0.8756756756756757
4709,176,10,152,80,185,0.8216216216216217
4710,176,8,128,141,183,0.6994535519125683
4711,32,5,7,21,32,0.21875
4712,151,2,62,70,155,0.4
4713,146,5,58,48,149,0.38926174496644295
4714,169,1,139,54,178,0.7808988764044944
4715,159,2,72,47,165,0.43636363636363634
4716,164,1,27,40,165,0.16363636363636364
4717,160,0,18,74,168,0.10714285714285714
4718,165,9,83,92,165,0.503030303030303
4719,172,1,72,94,182,0.3956043956043956
4720,159,4,143,123,159,0.89937106918239
4721,150,2,33,58,153,0.21568627450980393
4722,175,1,38,80,178,0.21348314606741572
4723,160,4,12,58,166,0.07228915662650602
4724,173,6,123,132,180,0.6833333333333333
4725,171,8,92,126,175,0.5257142857142857
4726,175,6,100,82,181,0.5524861878453039
4727,152,5,80,74,161,0.4968944099378882
4728,171,10,68,99,176,0.38636363636363635
4729,176,13,50,128,177,0.2824858757062147
4730,167,2,64,65,177,0.3615819209039548
4731,176,24,149,171,185,0.8054054054054054
4732,101,2,14,29,105,0.13333333333333333
4733,165,4,77,57,169,0.4556213017751479
4734,140,1,43,43,150,0.2866666666666667
4735,176,4,84,93,181,0.46408839779005523
4736,143,2,49,54,144,0.3402777777777778
4737,176,3,120,117,185,0.6486486486486487
4738,174,2,61,88,183,0.3333333333333333
4739,176,8,36,124,182,0.1978021978021978
4740,176,8,130,158,185,0.7027027027027027
4741,176,5,108,105,183,0.5901639344262295
4742,128,4,16,60,131,0.12213740458015267
4743,152,5,38,52,159,0.2389937106918239
4744,176,8,166,154,185,0.8972972972972973
4745,172,7,95,80,180,0.5277777777777778
4746,152,2,41,60,157,0.2611464968152866
4747,166,3,115,101,170,0.6764705882352942
4748,47,1,17,23,47,0.3617021276595745
4749,97,2,48,55,98,0.4897959183673469
4750,170,2,19,86,171,0.1111111111111111
4751,176,20,153,178,185,0.827027027027027
4752,176,47,172,185,185,0.9297297297297298
4753,173,3,30,66,178,0.16853932584269662
4754,176,0,70,55,182,0.38461538461538464
4755,97,3,44,66,100,0.44
4756,176,10,91,115,182,0.5
4757,176,2,178,93,185,0.9621621621621622
4758,173,11,79,106,181,0.43646408839779005
4759,161,5,74,78,164,0.45121951219512196
4760,176,33,184,185,185,0.9945945945945946
4761,176,1,118,74,184,0.6413043478260869
4762,159,2,54,25,165,0.32727272727272727
4763,116,8,19,51,118,0.16101694915254236
4764,175,3,101,82,182,0.554945054945055
4765,175,14,152,132,177,0.8587570621468926
4766,176,21,133,141,185,0.7189189189189189
4767,130,1,35,37,135,0.25925925925925924
4768,176,8,79,156,184,0.42934782608695654
4769,175,8,154,90,184,0.8369565217391305
4770,112,3,73,59,114,0.6403508771929824
4771,176,7,177,126,185,0.9567567567567568
4772,166,1,43,39,169,0.25443786982248523
4773,176,15,104,123,180,0.5777777777777777
4774,74,0,44,24,74,0.5945945945945946
4775,176,27,109,183,185,0.5891891891891892
4776,50,12,39,39,50,0.78
4777,51,1,24,27,51,0.47058823529411764
4778,126,4,63,90,130,0.4846153846153846
4779,174,2,60,70,182,0.32967032967032966
4780,135,4,63,46,135,0.4666666666666667
4781,176,19,174,182,185,0.9405405405405406
4782,173,4,25,92,175,0.14285714285714285
4783,176,15,140,142,185,0.7567567567567568
4784,155,5,33,72,155,0.2129032258064516
4785,171,14,119,138,180,0.6611111111111111
4786,154,4,47,106,157,0.29936305732484075
4787,89,13,81,81,89,0.9101123595505618
4788,93,0,14,40,94,0.14893617021276595
4789,176,6,161,120,184,0.875
4790,174,6,40,103,177,0.22598870056497175
4791,156,6,56,79,158,0.35443037974683544
4792,176,23,180,185,185,0.972972972972973
4793,24,4,22,13,24,0.9166666666666666
4794,175,7,94,66,179,0.5251396648044693
4795,162,5,82,66,163,0.5030674846625767
4796,176,5,119,110,185,0.6432432432432432
4797,44,0,19,15,45,0.4222222222222222
4798,176,59,184,185,185,0.9945945945945946
4799,153,1,87,33,162,0.5370370370370371
4800,141,2,67,59,158,0.4240506329113924
4801,115,2,14,34,118,0.11864406779661017
4802,156,1,30,68,160,0.1875
4803,176,21,136,180,185,0.7351351351351352
4804,157,1,97,87,163,0.5950920245398773
4805,175,7,112,115,182,0.6153846153846154
4806,150,3,61,38,155,0.3935483870967742
4807,152,2,72,11,153,0.47058823529411764
4808,155,7,36,45,162,0.2222222222222222
4809,164,6,59,106,168,0.35119047619047616
4810,131,3,73,74,135,0.5407407407407407
4811,161,4,62,68,171,0.36257309941520466
4812,145,8,62,70,148,0.4189189189189189
4813,176,6,59,102,181,0.3259668508287293
4814,172,3,109,99,180,0.6055555555555555
4815,161,4,66,54,171,0.38596491228070173
4816,176,7,25,122,183,0.1366120218579235
4817,119,6,45,49,120,0.375
4818,176,33,154,174,185,0.8324324324324325
4819,176,4,44,134,181,0.2430939226519337
4820,176,10,75,146,183,0.4098360655737705
4821,170,4,102,65,176,0.5795454545454546
4822,176,0,33,94,180,0.18333333333333332
4823,168,7,35,88,173,0.2023121387283237
4824,175,4,114,62,181,0.6298342541436464
4825,176,8,183,131,185,0.9891891891891892
4826,176,5,102,75,185,0.5513513513513514
4827,106,6,56,46,108,0.5185185185185185
4828,176,20,173,167,185,0.9351351351351351
4829,176,16,107,169,185,0.5783783783783784
4830,158,0,61,67,160,0.38125
4831,154,0,90,42,167,0.5389221556886228
4832,173,11,119,158,183,0.6502732240437158
4833,174,8,32,60,179,0.1787709497206704
4834,176,1,60,91,182,0.32967032967032966
4835,129,4,46,35,136,0.3382352941176471
4836,174,3,41,111,177,0.23163841807909605
4837,56,2,39,37,56,0.6964285714285714
4838,33,4,20,25,33,0.6060606060606061
4839,176,5,127,111,183,0.6939890710382514
4840,99,9,60,84,99,0.6060606060606061
4841,132,4,46,51,132,0.3484848484848485
4842,128,1,31,68,139,0.22302158273381295
4843,176,13,79,159,185,0.42702702702702705
4844,176,2,120,126,183,0.6557377049180327
4845,176,23,169,185,185,0.9135135135135135
4846,176,4,106,117,185,0.572972972972973
4847,176,35,166,185,185,0.8972972972972973
4848,173,7,60,97,179,0.33519553072625696
4849,156,10,80,114,156,0.5128205128205128
4850,176,23,130,155,185,0.7027027027027027
4851,165,5,51,60,172,0.29651162790697677
4852,176,3,81,158,185,0.43783783783783786
4853,148,0,96,87,150,0.64
4854,116,4,60,41,130,0.46153846153846156
4855,95,3,21,38,95,0.22105263157894736
4856,173,2,44,112,178,0.24719101123595505
4857,176,12,158,153,185,0.8540540540540541
4858,174,15,123,120,183,0.6721311475409836
4859,175,9,111,138,182,0.6098901098901099
4860,136,7,82,71,136,0.6029411764705882
4861,91,1,44,35,95,0.4631578947368421
4862,138,7,32,45,147,0.21768707482993196
4863,64,2,31,33,64,0.484375
4864,174,22,140,136,184,0.7608695652173914
4865,173,20,147,156,185,0.7945945945945946
4866,174,4,39,81,181,0.2154696132596685
4867,176,4,124,151,185,0.6702702702702703
4868,175,3,145,126,182,0.7967032967032966
4869,176,22,92,176,185,0.4972972972972973
4870,173,3,94,63,178,0.5280898876404494
4871,177,12,185,151,186,0.9946236559139785
4872,150,2,56,80,156,0.358974358974359
4873,164,4,95,83,173,0.5491329479768786
4874,169,4,62,72,178,0.34831460674157305
4875,69,4,36,40,69,0.5217391304347826
